,Depth ID,Acquisitio,Acquisit_1,Info Time(,Info Tim_1,Underwater,Dive Count,Average Di,Maximum Di,Layer 1 Pe,Layer 2 Pe,Layer 3 Pe,Layer 4 Pe,Layer 5 Pe,Layer 6 Pe,Layer 7 Pe,Layer 8 Pe,Layer 9 Pe,Layer 10 P,Layer 1 Di,Layer 2 Di,Layer 3 Di,Layer 4 Di,Layer 5 Di,Layer 6 Di,Layer 7 Di,Layer 8 Di,Layer 9 Di,Layer 10 D,Calculated,Calculat_1,geometry
753,754,2020.09.11 00:00:00,2020.09.10 22:00:00,7200.0,0 days 02:00:00,0.98828,31.0,228.0,3.0,0.96484,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4013551.4844684107,1655572.3814976173,POINT (6.527659187968415 37.91642495457808)
754,755,2020.09.11 02:00:00,2020.09.11 00:00:00,7200.0,0 days 02:00:00,0.92578,18.0,332.0,31.0,0.55078,0.05078,0.24609,0.06641,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4013276.092951897,1655281.0796599796,POINT (6.524686337713381 37.91367100460395)
755,756,2020.09.11 04:00:00,2020.09.11 02:00:00,7200.0,0 days 02:00:00,0.91016,9.0,725.0,17.0,0.20703,0.39453,0.30078,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4012295.7750845323,1654649.9794445154,POINT (6.51391836957808 37.90754595241341)
756,757,2020.09.11 06:00:00,2020.09.11 04:00:00,7200.0,0 days 02:00:00,0.86328,16.0,427.0,87.0,0.10547,0.30078,0.19141,0.10547,0.06641,0.03516,0.03516,0.01953,0.00391,0.00391,12.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4010610.7455478488,1653774.5905912349,POINT (6.495317000000004 37.89891299212404)
757,758,2020.09.11 08:00:00,2020.09.11 06:00:00,7200.0,0 days 02:00:00,0.94141,9.0,734.0,83.0,0.01953,0.01172,0.02734,0.08984,0.03516,0.02734,0.59766,0.12109,0.00391,0.00391,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4009511.402209869,1653047.9582103118,POINT (6.483256000000003 37.89186899212049)
758,759,2020.09.11 10:00:00,2020.09.11 08:00:00,7200.0,0 days 02:00:00,0.93359,6.0,1164.0,109.0,0.02734,0.01172,0.05078,0.45703,0.06641,0.02734,0.08984,0.12109,0.07422,0.00391,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4007617.2360124825,1653051.0848180493,POINT (6.461893000000002 37.89110599212009)
759,760,2020.09.11 12:00:00,2020.09.11 10:00:00,7200.0,0 days 02:00:00,0.80078,37.0,169.0,83.0,0.46484,0.01172,0.03516,0.16016,0.02734,0.01172,0.02734,0.04297,0.00391,0.00391,35.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4007339.707978989,1652116.8566103762,POINT (6.459201000000003 37.88252099211574)
760,761,2020.09.11 14:00:00,2020.09.11 12:00:00,7200.0,0 days 02:00:00,0.87891,15.0,451.0,83.0,0.32422,0.06641,0.04297,0.25391,0.04297,0.02734,0.05859,0.06641,0.00391,0.00391,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4006022.6255975645,1650153.2539377927,POINT (6.445273197412724 37.86416758815841)
761,762,2020.09.11 16:00:00,2020.09.11 14:00:00,7200.0,0 days 02:00:00,0.93359,16.0,389.0,71.0,0.24609,0.16016,0.26172,0.13672,0.04297,0.03516,0.03516,0.00391,0.00391,0.00391,13.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4004880.4462255132,1648399.0570449915,POINT (6.433224999999998 37.84778399209817)
762,763,2020.09.11 18:00:00,2020.09.11 16:00:00,7200.0,0 days 02:00:00,0.94922,14.0,395.0,83.0,0.25391,0.11328,0.18359,0.30859,0.01953,0.01953,0.02734,0.01953,0.00391,0.00391,11.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4003559.5908050267,1646879.7293551017,POINT (6.419058 37.83345199209091)
763,764,2020.09.11 20:00:00,2020.09.11 18:00:00,7200.0,0 days 02:00:00,0.97266,19.0,396.0,31.0,0.64453,0.01172,0.19922,0.09766,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4002883.0012068963,1645413.0928153489,POINT (6.412129693073525 37.8198693457179)
764,765,2020.09.11 22:00:00,2020.09.11 20:00:00,7200.0,0 days 02:00:00,0.99609,18.0,445.0,3.0,0.98828,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4002206.4116087654,1643946.456275596,POINT (6.405204 37.80628599207714)
765,766,2020.09.12 00:00:00,2020.09.11 22:00:00,7200.0,0 days 02:00:00,0.97266,16.0,435.0,25.0,0.62891,0.00391,0.30078,0.02734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4001604.801749399,1643208.9176109151,POINT (6.39877865419543 37.7993435532217)
766,767,2020.09.12 02:00:00,2020.09.12 00:00:00,7200.0,0 days 02:00:00,0.99609,14.0,524.0,5.0,0.98828,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001003.1918900325,1642471.378946234,POINT (6.392354569544253 37.79240063281545)
767,768,2020.09.12 04:00:00,2020.09.12 02:00:00,7200.0,0 days 02:00:00,0.95703,15.0,466.0,9.0,0.87109,0.07422,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3999977.8627568204,1641519.0203377784,POINT (6.381263372651368 37.78332833188458)
768,769,2020.09.12 06:00:00,2020.09.12 04:00:00,7200.0,0 days 02:00:00,0.94922,31.0,227.0,87.0,0.58984,0.01172,0.12109,0.10547,0.04297,0.01172,0.01953,0.02734,0.00391,0.00391,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3999092.411948696,1640407.4031029341,POINT (6.371826000000004 37.77287099206023)
769,770,2020.09.12 08:00:00,2020.09.12 06:00:00,7200.0,0 days 02:00:00,0.91016,7.0,906.0,85.0,0.05859,0.01172,0.04297,0.03516,0.02734,0.02734,0.41016,0.29297,0.00391,0.00391,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3998538.374556005,1638084.9347474778,POINT (6.366702000000004 37.7515779920494)
770,771,2020.09.12 10:00:00,2020.09.12 08:00:00,7200.0,0 days 02:00:00,0.91797,2.0,2283.0,95.0,0.01172,0.01172,0.09766,0.17578,0.06641,0.02734,0.08203,0.38672,0.05859,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3998456.638817174,1636434.0412743432,POINT (6.366573000000001 37.73657599204176)
771,772,2020.09.12 12:00:00,2020.09.12 10:00:00,7200.0,0 days 02:00:00,0.78516,4.0,1674.0,97.0,0.19141,0.01172,0.13672,0.04297,0.01953,0.01953,0.08203,0.25391,0.02734,0.00391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3998899.713592975,1633281.8368294626,POINT (6.373065000000001 37.70818799202741)
772,773,2020.09.12 14:00:00,2020.09.12 12:00:00,7200.0,0 days 02:00:00,0.90234,18.0,383.0,95.0,0.37891,0.01172,0.12891,0.19922,0.01953,0.01953,0.05078,0.06641,0.01953,0.00391,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3998832.262627966,1630093.0668515093,POINT (6.373829000000002 37.67924799201268)
773,774,2020.09.12 16:00:00,2020.09.12 14:00:00,7200.0,0 days 02:00:00,0.87109,3.0,1672.0,83.0,0.01172,0.01172,0.07422,0.04297,0.03516,0.02734,0.40234,0.26953,0.00391,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3998924.3598018596,1627944.5124212012,POINT (6.375889000000003 37.65980699200279)
774,775,2020.09.12 18:00:00,2020.09.12 16:00:00,7200.0,0 days 02:00:00,0.80859,4.0,1456.0,79.0,0.02734,0.01953,0.18359,0.05078,0.02734,0.02734,0.36328,0.11328,0.00391,0.00391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3999325.1006546533,1625656.2530563548,POINT (6.381482000000005 37.63923099199237)
775,776,2020.09.12 20:00:00,2020.09.12 18:00:00,7200.0,0 days 02:00:00,0.89453,11.0,625.0,31.0,0.34766,0.12891,0.36328,0.04297,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000189.8658219264,1622096.825716438,POINT (6.392886000000003 37.60732599197613)
776,777,2020.09.12 22:00:00,2020.09.12 20:00:00,7200.0,0 days 02:00:00,0.85547,47.0,133.0,13.0,0.51953,0.28516,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000687.7739442824,1618851.904716749,POINT (6.400012000000001 37.57811399196127)
777,778,2020.09.13 00:00:00,2020.09.12 22:00:00,7200.0,0 days 02:00:00,0.87891,81.0,78.0,13.0,0.67578,0.14453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000664.0899613616,1615896.971859794,POINT (6.401141591912098 37.5513080867681)
778,779,2020.09.13 02:00:00,2020.09.13 00:00:00,7200.0,0 days 02:00:00,0.87891,25.0,219.0,15.0,0.41016,0.19141,0.26172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000595.2393997344,1613623.0668636286,POINT (6.401441999999999 37.53065799193711)
779,780,2020.09.13 04:00:00,2020.09.13 02:00:00,7200.0,0 days 02:00:00,0.88672,11.0,582.0,17.0,0.19922,0.41016,0.26172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001321.715461053,1611703.4990857313,POINT (6.410495000000001 37.5135589919284)
780,781,2020.09.13 06:00:00,2020.09.13 04:00:00,7200.0,0 days 02:00:00,0.87109,8.0,785.0,97.0,0.05859,0.23828,0.29297,0.10547,0.03516,0.02734,0.05859,0.04297,0.01172,0.00391,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4001132.572551322,1610333.7990506138,POINT (6.409017999999998 37.50105699192202)
781,782,2020.09.13 08:00:00,2020.09.13 06:00:00,7200.0,0 days 02:00:00,0.81641,10.0,667.0,95.0,0.06641,0.01172,0.12891,0.08984,0.03516,0.02734,0.07422,0.33203,0.05078,0.00391,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3999958.222431494,1607685.0992703417,POINT (6.397099 37.47653599190952)
782,783,2020.09.13 10:00:00,2020.09.13 08:00:00,7200.0,0 days 02:00:00,0.91797,11.0,602.0,93.0,0.33203,0.02734,0.01953,0.09766,0.01953,0.01953,0.05078,0.33203,0.01172,0.00391,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3999033.492710162,1606996.0334491862,POINT (6.387059000000002 37.46989199190617)
783,784,2020.09.13 12:00:00,2020.09.13 10:00:00,7200.0,0 days 02:00:00,0.87891,16.0,305.0,89.0,0.25391,0.01172,0.05859,0.18359,0.02734,0.02734,0.08203,0.23828,0.00391,0.00391,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3997573.018900919,1605307.644975295,POINT (6.371491000000003 37.45395399189803)
784,785,2020.09.13 14:00:00,2020.09.13 12:00:00,7200.0,0 days 02:00:00,0.88672,19.0,393.0,85.0,0.33984,0.01172,0.03516,0.02734,0.01953,0.01172,0.30859,0.11328,0.00391,0.00391,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3995672.0001820065,1600845.759747174,POINT (6.352317000000003 37.41266899187701)
785,786,2020.09.13 16:00:00,2020.09.13 14:00:00,7200.0,0 days 02:00:00,0.83984,8.0,649.0,71.0,0.14453,0.00391,0.03516,0.13672,0.01953,0.01953,0.47266,0.00391,0.00391,0.00391,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3994417.6188350013,1598719.473541829,POINT (6.339286000000002 37.39284199186684)
786,787,2020.09.13 18:00:00,2020.09.13 16:00:00,7200.0,0 days 02:00:00,0.81641,6.0,1054.0,67.0,0.01953,0.01172,0.03516,0.03516,0.05859,0.13672,0.51172,0.00391,0.00391,0.00391,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3991860.7708470603,1596194.7619409787,POINT (6.311876000000001 37.36883199185461)
787,788,2020.09.13 20:00:00,2020.09.13 18:00:00,7200.0,0 days 02:00:00,0.84766,35.0,195.0,31.0,0.38672,0.01172,0.26953,0.13672,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3990492.103795778,1595218.2639675767,POINT (6.297030000000005 37.35937699184976)
788,789,2020.09.13 22:00:00,2020.09.13 20:00:00,7200.0,0 days 02:00:00,0.71484,58.0,90.0,27.0,0.55078,0.00391,0.08203,0.04297,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3987481.035233587,1593937.5068230045,POINT (6.26396 37.34643599184319)
789,790,2020.09.14 00:00:00,2020.09.13 22:00:00,7200.0,0 days 02:00:00,0.90234,50.0,131.0,67.0,0.75391,0.00391,0.02734,0.02734,0.01172,0.01172,0.02734,0.00391,0.00391,0.00391,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3984166.5514421617,1594408.8555535974,POINT (6.226646000000001 37.34923899184458)
790,791,2020.09.14 02:00:00,2020.09.14 00:00:00,7200.0,0 days 02:00:00,0.95703,80.0,78.0,3.0,0.90234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980915.518920267,1596018.2489476984,POINT (6.189473000000002 37.36237699185132)
791,792,2020.09.14 04:00:00,2020.09.14 02:00:00,7200.0,0 days 02:00:00,0.94922,84.0,89.0,1.0,0.89453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977680.2589857914,1597763.4305346755,POINT (6.152393976524238 37.37673862066114)
792,793,2020.09.14 06:00:00,2020.09.14 04:00:00,7200.0,0 days 02:00:00,0.92578,39.0,163.0,79.0,0.51172,0.01172,0.04297,0.02734,0.02734,0.07422,0.16797,0.03516,0.00391,0.00391,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3974248.8671222036,1599795.640252653,POINT (6.112958000000003 37.39359799186729)
793,794,2020.09.14 08:00:00,2020.09.14 06:00:00,7200.0,0 days 02:00:00,0.94922,20.0,340.0,65.0,0.15234,0.01953,0.22266,0.09766,0.13672,0.19141,0.12109,0.00391,0.00391,0.00391,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3970612.504929103,1602066.1515628858,POINT (6.071085 37.41250599187689)
794,795,2020.09.14 10:00:00,2020.09.14 08:00:00,7200.0,0 days 02:00:00,0.94922,23.0,260.0,55.0,0.16797,0.08984,0.11328,0.05078,0.14453,0.33203,0.04297,0.00391,0.00391,0.00391,18.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3967069.686679203,1604535.9836632058,POINT (6.030133000000005 37.43324599188752)
795,796,2020.09.14 12:00:00,2020.09.14 10:00:00,7200.0,0 days 02:00:00,0.91797,10.0,755.0,61.0,0.33984,0.02734,0.06641,0.04297,0.09766,0.21484,0.12891,0.00391,0.00391,0.00391,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3962525.723354146,1605682.8745747828,POINT (5.978635000000002 37.44149699189168)
796,797,2020.09.14 14:00:00,2020.09.14 12:00:00,7200.0,0 days 02:00:00,0.90234,11.0,571.0,65.0,0.16797,0.01172,0.02734,0.03516,0.19922,0.33203,0.12109,0.00391,0.00391,0.00391,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3958112.326026573,1607087.128107657,POINT (5.92845 37.45211599189705)
797,798,2020.09.14 16:00:00,2020.09.14 14:00:00,7200.0,0 days 02:00:00,0.80078,14.0,410.0,53.0,0.18359,0.01172,0.03516,0.17578,0.26172,0.12109,0.00391,0.00391,0.00391,0.00391,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3952845.8479507463,1608422.1535960832,POINT (5.868728000000001 37.46166399190196)
798,799,2020.09.14 18:00:00,2020.09.14 16:00:00,7200.0,0 days 02:00:00,0.86328,5.0,1179.0,47.0,0.01953,0.01953,0.08203,0.59766,0.12109,0.01172,0.00391,0.00391,0.00391,0.00391,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3948836.1853401256,1611155.90709916,POINT (5.822308000000001 37.48447599191356)
799,800,2020.09.14 20:00:00,2020.09.14 18:00:00,7200.0,0 days 02:00:00,0.80859,54.0,123.0,27.0,0.48047,0.13672,0.12891,0.02734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,51.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3944923.5416912585,1613671.3709567988,POINT (5.777065190769084 37.50533399879777)
800,801,2020.09.14 22:00:00,2020.09.14 20:00:00,7200.0,0 days 02:00:00,0.91797,110.0,60.0,1.0,0.84766,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940607.6396137327,1616765.623707014,POINT (5.726948099204924 37.5312118978712)
801,802,2020.09.15 00:00:00,2020.09.14 22:00:00,7200.0,0 days 02:00:00,0.91016,75.0,87.0,11.0,0.76953,0.08984,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936388.177758531,1620543.4789385903,POINT (5.677486999999998 37.56330699195374)
802,803,2020.09.15 02:00:00,2020.09.15 00:00:00,7200.0,0 days 02:00:00,0.87891,51.0,124.0,19.0,0.80078,0.01172,0.02734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933606.568075576,1624319.1272755822,POINT (5.64412 37.59609699197043)
803,804,2020.09.15 04:00:00,2020.09.15 02:00:00,7200.0,0 days 02:00:00,0.48047,9.0,390.0,13.0,0.28516,0.18359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931947.853329909,1627796.3072038582,POINT (5.623502461305105 37.62675126144381)
804,805,2020.09.15 06:00:00,2020.09.15 04:00:00,7200.0,0 days 02:00:00,0.80859,17.0,341.0,77.0,0.30859,0.02734,0.09766,0.12109,0.08984,0.02734,0.12109,0.01172,0.00391,0.00391,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3929614.6454391433,1630667.4844077872,POINT (5.595639000000001 37.65155699199863)
805,806,2020.09.15 08:00:00,2020.09.15 06:00:00,7200.0,0 days 02:00:00,0.88672,16.0,320.0,73.0,0.18359,0.01172,0.16016,0.19141,0.08203,0.05859,0.18359,0.01172,0.00391,0.00391,12.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3928056.864202884,1632387.2766403856,POINT (5.577139000000002 37.66632699200611)
806,807,2020.09.15 10:00:00,2020.09.15 08:00:00,7200.0,0 days 02:00:00,0.84766,6.0,1048.0,45.0,0.02734,0.02734,0.33203,0.21484,0.21484,0.01953,0.00391,0.00391,0.00391,0.00391,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3926987.8144661486,1634681.6436727068,POINT (5.563787999999997 37.68655599201643)
807,808,2020.09.15 12:00:00,2020.09.15 10:00:00,7200.0,0 days 02:00:00,0.84766,47.0,139.0,63.0,0.38672,0.01953,0.25391,0.05859,0.02734,0.04297,0.03516,0.00391,0.00391,0.00391,44.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3922752.365703514,1636468.0749046213,POINT (5.515131000000002 37.70050599202345)
808,809,2020.09.15 14:00:00,2020.09.15 12:00:00,7200.0,0 days 02:00:00,0.86328,42.0,160.0,83.0,0.44922,0.05859,0.06641,0.01953,0.01953,0.01953,0.15234,0.05078,0.00391,0.00391,39.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3919639.5083814957,1637363.5372259025,POINT (5.479606000000002 37.70695999202674)
809,810,2020.09.15 16:00:00,2020.09.15 14:00:00,7200.0,0 days 02:00:00,0.89453,66.0,98.0,67.0,0.50391,0.01172,0.19141,0.03516,0.02734,0.01953,0.06641,0.00391,0.00391,0.00391,63.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3916559.962426935,1638948.7474212425,POINT (5.444034702954857 37.71966741384652)
810,811,2020.09.15 18:00:00,2020.09.15 16:00:00,7200.0,0 days 02:00:00,0.91016,24.0,236.0,85.0,0.26172,0.01172,0.03516,0.02734,0.06641,0.09766,0.34766,0.05078,0.00391,0.00391,21.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3914446.739674436,1640822.5278661342,POINT (5.419143000000002 37.73549999204126)
811,812,2020.09.15 20:00:00,2020.09.15 18:00:00,7200.0,0 days 02:00:00,0.95703,37.0,210.0,43.0,0.60547,0.00391,0.17578,0.11328,0.02734,0.00391,0.00391,0.00391,0.00391,0.00391,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3912833.3744505295,1642882.6996873699,POINT (5.399749361813205 37.75328647068419)
812,813,2020.09.15 22:00:00,2020.09.15 20:00:00,7200.0,0 days 02:00:00,0.98828,47.0,153.0,1.0,0.95703,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911220.0092266235,1644942.8715086053,POINT (5.380345364899372 37.77106847180007)
813,814,2020.09.16 00:00:00,2020.09.15 22:00:00,7200.0,0 days 02:00:00,0.83984,59.0,101.0,1.0,0.80078,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3909606.644002717,1647003.043329841,POINT (5.360930999999999 37.78884599206833)
814,815,2020.09.16 02:00:00,2020.09.16 00:00:00,7200.0,0 days 02:00:00,0.73047,40.0,127.0,29.0,0.40234,0.02734,0.20703,0.06641,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,37.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3906305.6745529403,1648957.671697168,POINT (5.322573212385779 37.80473034716196)
815,816,2020.09.16 04:00:00,2020.09.16 02:00:00,7200.0,0 days 02:00:00,0.91016,49.0,131.0,3.0,0.88672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903004.7051031636,1650912.3000644948,POINT (5.284197213146079 37.82059868474514)
816,817,2020.09.16 06:00:00,2020.09.16 04:00:00,7200.0,0 days 02:00:00,0.94141,39.0,167.0,71.0,0.52734,0.01953,0.23828,0.05859,0.01953,0.01953,0.03516,0.00391,0.00391,0.00391,37.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3899703.735653387,1652866.9284318218,POINT (5.245803 37.83645099209244)
817,818,2020.09.16 08:00:00,2020.09.16 06:00:00,7200.0,0 days 02:00:00,0.95703,26.0,233.0,21.0,0.91016,0.00391,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3898266.1297835633,1655807.8990903609,POINT (5.227758 37.86227499210548)
818,819,2020.09.16 10:00:00,2020.09.16 08:00:00,7200.0,0 days 02:00:00,0.99609,7.0,1018.0,1.0,0.98828,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897185.4219552698,1658652.6946410127,POINT (5.213782000000001 37.88742599211825)
819,820,2020.09.16 12:00:00,2020.09.16 10:00:00,7200.0,0 days 02:00:00,0.87891,6.0,1205.0,91.0,0.21484,0.01172,0.02734,0.03516,0.02734,0.05078,0.30078,0.21484,0.00391,0.00391,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3896051.70279412,1658923.5090699485,POINT (5.200833000000002 37.88923499211918)
820,821,2020.09.16 14:00:00,2020.09.16 12:00:00,7200.0,0 days 02:00:00,0.47266,1.0,2047.0,63.0,0.00391,0.00391,0.04297,0.04297,0.05859,0.13672,0.17578,0.00391,0.00391,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3894459.0284134205,1659214.1400779723,POINT (5.182697999999998 37.89095999212006)
821,822,2020.09.16 16:00:00,2020.09.16 14:00:00,7200.0,0 days 02:00:00,0.62891,24.0,192.0,65.0,0.33203,0.00391,0.04297,0.02734,0.02734,0.04297,0.13672,0.00391,0.00391,0.00391,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3891973.641759578,1658934.2733230991,POINT (5.154866446181257 37.88700376780135)
822,823,2020.09.16 18:00:00,2020.09.16 16:00:00,7200.0,0 days 02:00:00,0.90234,14.0,389.0,67.0,0.16797,0.01172,0.03516,0.05078,0.08203,0.23828,0.30078,0.00391,0.00391,0.00391,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3889282.510182257,1658904.6863420464,POINT (5.124558 37.8851869921171)
823,824,2020.09.16 20:00:00,2020.09.16 18:00:00,7200.0,0 days 02:00:00,0.95703,28.0,286.0,31.0,0.54297,0.01172,0.26172,0.12109,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3887067.1522312984,1660424.609220715,POINT (5.098607385619295 37.89766738774266)
824,825,2020.09.16 22:00:00,2020.09.16 20:00:00,7200.0,0 days 02:00:00,0.98828,44.0,161.0,1.0,0.95703,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3884851.7942803404,1661944.5320993834,POINT (5.072647053164328 37.91014038926614)
